"source_id","relative_path","kind","bytes","sha256","git_state","provenance","license_status","disposition","direct_transfer_approved","notes"
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_output.rs","production_code","16443","affc2513b1666fc5e929627a0e49b721d4dca201d3e91fa0d056d3f210a6b4c6","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_pointer.rs","production_code","6017","c23bce234a97dbe137f3dd0c66e3e8431bbe7a45352da4cf11ef07da5efd36b9","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_report.rs","production_code","10547","c9e45a152e1be389754ae7984db59706836b8f1be10f00e47004ef073e522c93","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_rows.rs","production_code","1334","e44899d46e8426ce5a11f269698de02c4105b7358f44574d7f911e81844ae9e2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_scan.rs","production_code","19972","478720190a40851ef6407e77b9f205eca6e432250cad34c6d94f5fe58bf130ac","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_support.rs","production_code","12157","222df16f055fa30d216cee711e2856417150aec80aab3440abc8e324fa540a36","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_evidence_types.rs","production_code","18075","0f92fa9671bb24e6b7a972a98edd4b38d25f9a070b3cffd68c31e67302f265a2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_extension_dictionary_topology.rs","production_code","1388","904efc6e9edb29cc8fe81c5898ae1d0d23872a7b7fed02316646e2ceb1baf0ff","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_fixture_intake_queue.rs","production_code","2223","f7769d3650459cc0ad449d6f11bc71594ff63ec2e2587910df63d93745c449ff","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_handle_reference_kind.rs","production_code","2328","013c9f2f21731e46dcbd3cf9159d256dcb07ea767deaacbc44184c45e15e9562","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_handle_topology_evidence.rs","production_code","11442","fd1ce2f13346e1c91a28a162687ea12248f4f54ac300f3134b7f3e8308dd2066","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_layout_topology.rs","production_code","2087","01ac1e176441f936ae785f53dc0462a180f2705d9e21666805b443a3101ba4cf","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_leader_source.rs","production_code","6288","fcea1e42d0e2bf24e2644114cc0ca1721ede88126360b50cf48f57b7ab656b66","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_linear_geometry_evidence.rs","production_code","10253","709f9f584791d3026c782b9c67355ad58368a6b865745d9ce513a54a2afcab9b","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_linear_geometry_output.rs","production_code","2258","913db109628a871baec37970ae6024a98ed5c5a913bf694fdccc684e4ea46839","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_lwpolyline_evidence.rs","production_code","12118","986efbc6e3b5c59da4468b0c73f694268adb50b3547cb702a234c1905528bb2c","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_lwpolyline_output.rs","production_code","2219","16fd42f63f57d81a3decf166b82749dd7113b89a8a226bd2e9e5385161843894","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_mleader_source.rs","production_code","6093","636042b9c6bc302f2e35ff979cec775a97a2f089cbfdebe46dde4d77f9b6d3fc","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_mline_source.rs","production_code","5971","8d938efde4409014e787e705d36f2bdfcd1711bac937b94c0ec123fa06463e65","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_curved_evidence.rs","production_code","8736","6f8ca1bc34056f2ddb137204cfd4ee0719cc6c9070cf356fb30561579b01f332","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_curved_output.rs","production_code","1763","3e60985112696a80236a391dc06f1db44561ce20e7d804c4637efdfd76e076f9","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_face_evidence.rs","production_code","12216","356cb7e35a7a24fef4a236ededd43cc079fd89d10958296074925ca5132d76a1","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_insert_accounting.rs","production_code","13215","04d7ef06d858286d34370c11314cdbebdd2a87f1d2dab0732a5d98e3811b3bcc","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_insert_evidence.rs","production_code","12741","b132cc26aa60baf45b21108b217b2f2ff0900f300d8933d5c9ba2d24aa85ede9","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_insert_output.rs","production_code","5069","aafbaaa3d85b0aca6b201fba219d93d694725a3d4ca3c1c10e0398ae6fc8ffde","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_linear_evidence.rs","production_code","8736","9bc9aa48da1f8494bcc85cecff2f034b4bfc2be6640727adc67ae1fc1fbaff52","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_linear_output.rs","production_code","1763","71620d34ff18744ea2664dc9c9b728cd54f4b343a948f24248fd0cd626b33923","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_lwpolyline_evidence.rs","production_code","8840","a3265c5d31acc00faa07b0acd537ddc8c4aae32a551b8f49d66e25574d4b3cbb","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_lwpolyline_output.rs","production_code","1806","9ae73b28136931700d8222ac608a64ad34aac84610150ded7604a4b4e1547b24","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_mesh_evidence.rs","production_code","14137","09a3154c26aeaece16e3c169bfb0ebde7200f14cd62710286d1ce31fb3375901","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_polyline_evidence.rs","production_code","11115","3dd84aec36567f94f53341b1b6bf04f525f54411489e4e701f2f486a69a18f0d","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_polyline_output.rs","production_code","2248","815c4bfbb09027588f20b529399f04a6d0f5ee4fcc630d9aa13768ecc45f9c39","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_recording.rs","production_code","3629","7456544298046198a91c78a9433cdd9e0d93987cf1dfa8da4ff9d27f68362c96","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_spline_evidence.rs","production_code","14007","81ec954d16f6bd8c20e62164cdb069c6c89c9adcc35f2b2e8d1a274270803a93","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_spline_output.rs","production_code","2291","71217949d7524394cce68a5a437c2b75a5984ba5e91100e5928c63b37fd8af06","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_surface_output.rs","production_code","4924","feaa1923709a224d7fd3e448dd1235e20dabf901f7cc3bac25a379f914092e02","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_text_accounting.rs","production_code","19255","7a80d5edc3d179ad210a5dd21bdc411cdb963228b807bb4d541231ba1b7c8419","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_text_evidence.rs","production_code","10362","b413dc458bebfc396caaba636a4daf2c19ec3cb249424152ccc3786a0a18bd42","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_native_text_output.rs","production_code","4225","3d0657ff2106e05761130d82690e042e463ed3dafa3f2e40216fcac5f477d5b4","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_object_semantics_evidence.rs","production_code","16217","cb8106346ea181a35e21c150798536d089789a272139ebdfd863d2820b9d4284","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_polyline_evidence.rs","production_code","15825","d7662a7d7d13aad50a106bbed49b9752bbdd101397e1c84c6d341e77cbe2a212","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_polyline_output.rs","production_code","2511","127d2ca1f57da87bf99160bc5cf251f98e22f2bed8b4175cf292c616e39b698c","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_raw_file_scan.rs","production_code","11134","cbd8d7f694b38fec5c064b51e8b5f07e696b004753f5b78e60ee8feff606b71f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_reactor_topology.rs","production_code","1279","7e3ccdfd0e7ae73faa1267a4563e73ffc6b7b00bde8818d4d903bcf1d37a9d31","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_sortents_topology.rs","production_code","2234","7dd1d1c2858a14ff0b9cd3768d42a293575a983974796bb3c760574c722e944f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_feature_collect.rs","production_code","14801","c5a25ce6b1288d5f90de1e4fe9f623f8c3d41b3dc18ed6da2e44a558f1ea9d08","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_feature_evidence.rs","production_code","7755","43cf81f5f001d272ca6b98edeebd880d9ea5af64b2aa9ff9624041a5d8174e26","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_feature_types.rs","production_code","4749","e12ff3606c8367169647dacf987aaf2adfdc5adfe31adfc9c6a3811f7039cbd2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_feature_validation.rs","production_code","5742","ba2914b9ea0507161dd04043b68686812fef9d03f5487c63ba92274a17a74d42","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_features.rs","production_code","16718","4980e4b1c44f223551ca8a81a328c7479197493942e010f8341430a87a218c40","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_field_output.rs","production_code","5216","82894b187b4867b8b5a4b1a4f82d8b46fd8d8a0d47d25241f391c7476f441a71","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_field_support.rs","production_code","8647","43fea6ac30b8ff51098e326a933656a240c6e91606a4faed85a65db7d032c533","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_source_map_evidence.rs","production_code","14153","49b53e0d919382d2f94c6172899acabc398257dbe8bd78abf8de53db4952fc4e","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_spec_coverage_output.rs","production_code","17878","d505785923a5b446ba60d53f64f6ab5e3520dc80c1ae26893dd95a7e137264e6","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_spec_coverage_status.rs","production_code","4136","b72c026095622db4bdfb1d2743f08a62f7bae8a0d12fd6b7d2a8f0c9a82c694e","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_standard_reference_evidence.rs","production_code","7234","253991592f541ba0b315f91cbef5c3c1ab5c7afa2d890b7b4334f6f9d297079b","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_standard_reference_output.rs","production_code","1359","abb60d54488ec20fbbd9e144b022039992744cca9e73b89e5782965fdf5277c5","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_static_inventory_candidates.rs","production_code","6213","5e2c864d37c983f79a463a2688c3443e19189a887273e8a74473c31f6914e0cc","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_style_reference_topology.rs","production_code","3218","6cb5ac880e273926d9fff5ca8ccc8d0c18b9fbde3bbfd22a134e4d5e7e5fb22f","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_topology_policy.rs","production_code","4975","be654ddb41d0ae36459a46180c3b90237a6ce837df191f83d971dcd811ce68ed","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_topology_promotion_blockers.rs","production_code","12648","cc7f25dccb8cff23fd997be45e4d9d01a23e239f681fdf774d542f751b89f03a","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_topology_semantics.rs","production_code","1468","5bf4d8333c6c916d59b1b51ef7ae2d2ac7206682f383829cfb67ab961c3c08bb","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_topology_types.rs","production_code","4500","f636f96589449ef43b7e8202b0c11487f8684aa647c5a1a6cf996efed9449374","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/dxf_viewport_source.rs","production_code","6349","cbcfae12fb02a7cabe7822b07dc59974ebd94ed2a819c2b3f8ca8f013fa836c0","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/evidence_bundle.rs","production_code","12431","55464a5887028725f3f0e6eafc14e6f76301732f1963039d04b135292a8b53fa","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/evidence_bundle_header.rs","production_code","2962","7bd2ad4c97a6acdb49aa60a5b969d04617d85d37f68a93e37932200282d27036","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/evidence_bundle_manifest.rs","production_code","2941","a2e64a42b3bba08694c17cd39d27b4cdf0e44a1fe2c34a1bdb85b5ca41726236","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/evidence_bundle_publish.rs","production_code","1335","b84c1663fba531d485defc5c6ea9842ece385442e6956e4e39a07330dce93760","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/evidence_bundle_transaction.rs","production_code","8148","a11dc647d5619734b58d097387da6eef1303d7dd6b1b8625fd2e5094cabf0cd2","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/evidence_bundle_verify.rs","production_code","13720","a6e83982a84983d28a5c0f58a76603c8fd33016ae51b07f221453ef371cd49e6","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/lib.rs","production_code","3942","d1ae613e99083a08ff6309ca3dc86734f6fae14e12dc0cf43b551d6f63dce609","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/native_receipt.rs","production_code","13026","bbb837a11f812fea26be8b4fc1a5408aa3e4c6a07594eb51f0f0602f007a2459","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/native_receipt_types.rs","production_code","3059","ab59d2ed492cc88ca528886058e0e92d8ea2b02cd9cd5e57c6aeb2fc16576f9e","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/src/native_receipt_verify.rs","production_code","14816","215ccffcc91342c35b0d4226ebe9f1368623ec25b3651c74c12e9ea470848256","untracked","legacy-local-untracked","unverified-no-repo-license","rewrite_clean_room","false","Use behavior and public specifications only; no line-by-line translation."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_binary_gate_tests.rs","test","7502","e478b799284df3cd6c2e97f77d08f822f976714dac8de408ec5b6d5f31a051c9","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_block_insert_semantics_evidence_tests.rs","test","3478","3ab3bf7ec888f49267e9bef61d3b1ae5263bdd5d9a342f36f6b9ade4f9f2e0d6","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_block_placement_evidence_tests.rs","test","4032","72c9e35e34242aa4ef23149fb987e033e1ac3b7ce055b489a3fb66f3a0938590","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_block_record_topology_tests.rs","test","5339","27ae321d880a900639e2f8e5d6de2c5a21099b5f3e72789d461e967dfa7bdc5e","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_curved_geometry_evidence_tests.rs","test","3033","44200c081d43325a0c5e5e73da3b494bb3d8842b15bdf7aeedbee1435e687451","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_dictionary_topology_tests.rs","test","3408","7bc6b12a1a31d35d13396d0d856c5b4368f76cdd500fc147f05246ec472864bc","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_dimension_evidence_tests.rs","test","2135","14f5812df0bfda08a07faaa396b05ab021bdf1e2de9198f9d6da4ea1788decba","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_document_structure_evidence_tests.rs","test","2764","abdf04c7a7256af18abe8836b6313306fed5af82a7e902f45082439101f9b01c","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_document_structure_gate_tests.rs","test","1509","c31f50b53645cd8e7e0545f90c0e3c7769b4ca7e8d909c5065ce299c0ceec602","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_evidence_tests.rs","test","94391","50d3e1c41afea25925de4efbfe3ef1e36ec8a4415afbfdf2b1f978ece6bee97a","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_extension_dictionary_topology_tests.rs","test","3497","0e26f9008fea5da73c7745fa0ec0dc9f04e564ca82bfff3bea3e33bf5c67be86","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_face_evidence_tests.rs","test","1422","ed472451f4fdd456301189e4555ee42c8c2be4678a7d271360a639f361803011","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_handle_topology_evidence_tests.rs","test","2722","00fd1b5f3fce4f0b02972d1eb46731c12726718be4a162fcdadbb05336af14c2","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_infinite_line_evidence_tests.rs","test","1452","9884a0708b09248f3ce5594b06231283a83f4d8ad91b53ceeada1efe9fe5eb7c","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_layout_topology_tests.rs","test","2414","f0ff256ea211be201070d7a182dd8137d1bab2efb540c0f6650e14c0264d60ea","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_leader_evidence_tests.rs","test","2161","c0e2f1b71f62f257a31f6b52b2ff183ba4909966f56591867211284a412a6658","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_linear_geometry_evidence_tests.rs","test","2995","7e0e4a4253b560259b0cc4917d682f689923f7593114bf30f51e63433b8dfeaf","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_lwpolyline_evidence_tests.rs","test","3195","ea8c3b7ac4a65a477ff6c25abe19b109977e8813089a6b3647cca2b534b3a8dc","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
"legacy-cad-2026-07-23","crates/cad-re/tests/dxf_mesh_evidence_tests.rs","test","1184","57fd79d85d92974b0f5c27bb4a1ec1721f2c8a3796c24f903a76a3549394bcc4","untracked","legacy-local-untracked","unverified-no-repo-license","reexpress_behavior","false","Re-express the requirement in a new SeaCad-authored test."
